Date,Open,High,Low,Close,Adj Close,Volume,Return
12/31/2008,890.590027,910.320007,889.669983,903.25,903.25,4172940000,
1/1/2009,902.98999,943.849976,804.299988,825.880005,825.880005,1.12091E+11,-0.085657343
2/1/2009,823.090027,875.01001,734.52002,735.090027,735.090027,1.24492E+11,-0.109931198
3/1/2009,729.570007,832.97998,666.789978,797.869995,797.869995,1.61844E+11,0.085404462
4/1/2009,793.590027,888.700012,783.320007,872.809998,872.809998,1.38855E+11,0.09392508
5/1/2009,872.73999,930.169983,866.099976,919.140015,919.140015,1.31615E+11,0.053081446
6/1/2009,923.26001,956.22998,888.859985,919.320007,919.320007,1.12653E+11,0.000195827
7/1/2009,920.820007,996.679993,869.320007,987.47998,987.47998,1.06636E+11,0.074141727
8/1/2009,990.219971,1039.469971,978.51001,1020.619995,1020.619995,1.16059E+11,0.033560189
9/1/2009,1019.52002,1080.150024,991.969971,1057.079956,1057.079956,1.12295E+11,0.035723346
10/1/2009,1054.910034,1101.359985,1019.950012,1036.189941,1036.189941,1.13411E+11,-0.019762001
11/1/2009,1036.180054,1113.689941,1029.380005,1095.630005,1095.630005,84981530000,0.057364062
12/1/2009,1098.890015,1130.380005,1085.890015,1115.099976,1115.099976,89515330000,0.017770571
1/1/2010,1116.560059,1150.449951,1071.589966,1073.869995,1073.869995,90947580000,-0.036974246
2/1/2010,1073.890015,1112.420044,1044.5,1104.48999,1104.48999,84561340000,0.028513689
3/1/2010,1105.359985,1180.689941,1105.359985,1169.430054,1169.430054,1.03684E+11,0.058796426
4/1/2010,1171.22998,1219.800049,1170.689941,1186.689941,1186.689941,1.16742E+11,0.01475923
5/1/2010,1188.579956,1205.130005,1040.780029,1089.410034,1089.410034,1.27663E+11,-0.081975842
6/1/2010,1087.300049,1131.22998,1028.329956,1030.709961,1030.709961,1.10107E+11,-0.053882442
7/1/2010,1031.099976,1120.949951,1010.909973,1101.599976,1101.599976,94778110000,0.06877785
8/1/2010,1107.530029,1129.23999,1039.699951,1049.329956,1049.329956,85738250000,-0.047449184
9/1/2010,1049.719971,1157.160034,1049.719971,1141.199951,1141.199951,79589450000,0.087551103
10/1/2010,1143.48999,1196.140015,1131.869995,1183.26001,1183.26001,89536270000,0.036855994
11/1/2010,1185.709961,1227.079956,1173,1180.550049,1180.550049,87151070000,-0.00229025
12/1/2010,1186.599976,1262.599976,1186.599976,1257.640015,1257.640015,80984530000,0.06530004
1/1/2011,1257.619995,1302.670044,1257.619995,1286.119995,1286.119995,92164940000,0.022645574
2/1/2011,1289.140015,1344.069946,1289.140015,1327.219971,1327.219971,59223660000,0.031956564
3/1/2011,1328.640015,1332.280029,1249.050049,1325.829956,1325.829956,89507640000,-0.001047313
4/1/2011,1329.47998,1364.560059,1294.699951,1363.609985,1363.609985,77364810000,0.02849538
5/1/2011,1365.209961,1370.579956,1311.800049,1345.199951,1345.199951,81708980000,-0.013500953
6/1/2011,1345.199951,1345.199951,1258.069946,1320.640015,1320.640015,86122730000,-0.018257461
7/1/2011,1320.640015,1356.47998,1282.859985,1292.280029,1292.280029,81102170000,-0.021474426
8/1/2011,1292.589966,1307.380005,1101.540039,1218.890015,1218.890015,1.08419E+11,-0.056791107
9/1/2011,1219.119995,1229.290039,1114.219971,1131.420044,1131.420044,1.02787E+11,-0.071761988
10/1/2011,1131.209961,1292.660034,1074.77002,1253.300049,1253.300049,98063670000,0.107723039
11/1/2011,1251,1277.550049,1158.660034,1246.959961,1246.959961,84275050000,-0.005058715
12/1/2011,1246.910034,1269.369995,1202.369995,1257.599976,1257.599976,74742430000,0.008532764
1/1/2012,1258.859985,1333.469971,1258.859985,1312.410034,1312.410034,79567560000,0.043583062
2/1/2012,1312.449951,1378.040039,1312.449951,1365.680054,1365.680054,78385710000,0.040589464
3/1/2012,1365.900024,1419.150024,1340.030029,1408.469971,1408.469971,83899660000,0.031332315
4/1/2012,1408.469971,1422.380005,1357.380005,1397.910034,1397.910034,74761710000,-0.007497453
5/1/2012,1397.859985,1415.319946,1291.97998,1310.329956,1310.329956,86920490000,-0.062650726
6/1/2012,1309.869995,1363.459961,1266.73999,1362.160034,1362.160034,81582440000,0.039554982
7/1/2012,1362.329956,1391.73999,1325.410034,1379.319946,1379.319946,73103810000,0.012597574
8/1/2012,1379.319946,1426.680054,1354.650024,1406.579956,1406.579956,70283810000,0.01976337
9/1/2012,1406.540039,1474.51001,1396.560059,1440.670044,1440.670044,69784280000,0.024236154
10/1/2012,1440.900024,1470.959961,1403.280029,1412.160034,1412.160034,71752320000,-0.01978941
11/1/2012,1412.199951,1434.27002,1343.349976,1416.180054,1416.180054,71489310000,0.002846717
12/1/2012,1416.339966,1448,1398.109985,1426.189941,1426.189941,66388180000,0.00706823
1/1/2013,1426.189941,1509.939941,1426.189941,1498.109985,1498.109985,75848510000,0.050428097
2/1/2013,1498.109985,1530.939941,1485.01001,1514.680054,1514.680054,69273480000,0.011060649
3/1/2013,1514.680054,1570.280029,1501.47998,1569.189941,1569.189941,68527110000,0.035987724
4/1/2013,1569.180054,1597.569946,1536.030029,1597.569946,1597.569946,77098000000,0.018085768
5/1/2013,1597.550049,1687.180054,1581.280029,1630.73999,1630.73999,76447250000,0.020762812
6/1/2013,1631.709961,1654.189941,1560.329956,1606.280029,1606.280029,74946790000,-0.014999302
7/1/2013,1609.780029,1698.780029,1604.569946,1685.72998,1685.72998,68106820000,0.04946208
8/1/2013,1689.420044,1709.670044,1627.469971,1632.969971,1632.969971,64802810000,-0.031298019
9/1/2013,1635.949951,1729.859985,1633.410034,1681.550049,1681.550049,66174410000,0.029749523
10/1/2013,1682.410034,1775.219971,1646.469971,1756.540039,1756.540039,76647400000,0.044595753
11/1/2013,1758.699951,1813.550049,1746.199951,1805.810059,1805.810059,63628190000,0.028049472
12/1/2013,1806.550049,1849.439941,1767.98999,1848.359985,1848.359985,64958820000,0.023562792
1/1/2014,1845.859985,1850.839966,1770.449951,1782.589966,1782.589966,75871910000,-0.035582906
2/1/2014,1782.680054,1867.920044,1737.920044,1859.449951,1859.449951,69725590000,0.04311703
3/1/2014,1857.680054,1883.969971,1834.439941,1872.339966,1872.339966,71885030000,0.006932166
4/1/2014,1873.959961,1897.280029,1814.359985,1883.949951,1883.949951,71595810000,0.006200789
5/1/2014,1884.390015,1924.030029,1859.790039,1923.569946,1923.569946,63623630000,0.02103028
6/1/2014,1923.869995,1968.170044,1915.97998,1960.22998,1960.22998,63283380000,0.019058332
7/1/2014,1962.290039,1991.390015,1930.670044,1930.670044,1930.670044,66524690000,-0.015079831
8/1/2014,1929.800049,2005.040039,1904.780029,2003.369995,2003.369995,58131140000,0.037655295
9/1/2014,2004.069946,2019.26001,1964.040039,1972.290039,1972.290039,66706000000,-0.015513837
10/1/2014,1971.439941,2018.189941,1820.660034,2018.050049,2018.050049,93714040000,0.023201461
11/1/2014,2018.209961,2075.76001,2001.01001,2067.560059,2067.560059,63600190000,0.024533589
12/1/2014,2065.780029,2093.550049,1972.560059,2058.899902,2058.899902,80743820000,-0.004188588
1/1/2015,2058.899902,2072.360107,1988.119995,1994.98999,1994.98999,77330040000,-0.031040806
2/1/2015,1996.670044,2119.590088,1980.900024,2104.5,2104.5,68775560000,0.054892511
3/1/2015,2105.22998,2117.52002,2039.689941,2067.889893,2067.889893,76675850000,-0.017396107
4/1/2015,2067.629883,2125.919922,2048.379883,2085.51001,2085.51001,72060940000,0.00852082
5/1/2015,2087.379883,2134.719971,2067.929932,2107.389893,2107.389893,65187730000,0.010491382
6/1/2015,2108.639893,2129.870117,2056.320068,2063.110107,2063.110107,73213980000,-0.021011672
7/1/2015,2067,2132.820068,2044.02002,2103.840088,2103.840088,77920590000,0.01974203
8/1/2015,2104.48999,2112.659912,1867.01001,1972.180054,1972.180054,84626790000,-0.062580818
9/1/2015,1970.089966,2020.859985,1871.910034,1920.030029,1920.030029,79989370000,-0.026442832
10/1/2015,1919.650024,2094.320068,1893.699951,2079.360107,2079.360107,85844900000,0.082983118
11/1/2015,2080.76001,2116.47998,2019.390015,2080.409912,2080.409912,75943590000,0.000504869
12/1/2015,2082.929932,2104.27002,1993.26001,2043.939941,2043.939941,83649260000,-0.017530185
1/1/2016,2038.199951,2038.199951,1812.290039,1940.23999,1940.23999,92409770000,-0.050735322
2/1/2016,1936.939941,1962.959961,1810.099976,1932.22998,1932.22998,93049560000,-0.00412836
3/1/2016,1937.089966,2072.209961,1937.089966,2059.73999,2059.73999,92639420000,0.065991115
4/1/2016,2056.620117,2111.050049,2033.800049,2065.300049,2065.300049,81124990000,0.002699398
5/1/2016,2067.169922,2103.47998,2025.910034,2096.949951,2096.949951,78883600000,0.015324602
6/1/2016,2093.939941,2120.550049,1991.680054,2098.860107,2098.860107,86852700000,0.000910921
7/1/2016,2099.340088,2177.090088,2074.02002,2173.600098,2173.600098,69530250000,0.035609801
8/1/2016,2173.149902,2193.810059,2147.580078,2170.949951,2170.949951,75610310000,-0.001219243
9/1/2016,2171.330078,2187.870117,2119.120117,2168.27002,2168.27002,77270240000,-0.001234451
10/1/2016,2164.330078,2169.600098,2114.719971,2126.149902,2126.149902,73196630000,-0.019425679
11/1/2016,2128.679932,2214.100098,2083.790039,2198.810059,2198.810059,88299760000,0.034174522
12/1/2016,2200.169922,2277.530029,2187.439941,2238.830078,2238.830078,75251240000,0.018200762
1/1/2017,2251.570068,2300.98999,2245.129883,2278.870117,2278.870117,70483180000,0.017884358
2/1/2017,2285.590088,2371.540039,2271.649902,2363.639893,2363.639893,69162420000,0.03719816
3/1/2017,2380.129883,2400.97998,2322.25,2362.719971,2362.719971,81547770000,-0.000389197
4/1/2017,2362.340088,2398.159912,2328.949951,2384.199951,2384.199951,65265670000,0.009091209
5/1/2017,2388.5,2418.709961,2352.719971,2411.800049,2411.800049,79607170000,0.011576251
6/1/2017,2415.649902,2453.820068,2405.699951,2423.409912,2423.409912,81002490000,0.004813775
7/1/2017,2431.389893,2484.040039,2407.699951,2470.300049,2470.300049,63169400000,0.019348826
8/1/2017,2477.100098,2490.870117,2417.350098,2471.649902,2471.649902,70616030000,0.000546433
9/1/2017,2474.419922,2519.439941,2446.550049,2519.360107,2519.360107,66337980000,0.019302979
10/1/2017,2521.199951,2582.97998,2520.399902,2575.26001,2575.26001,70871570000,0.022188135
11/1/2017,2583.209961,2657.73999,2557.449951,2584.840088,2584.840088,95142800000,0.003720043
12/1/2017,2645.100098,2694.969971,2605.52002,2673.610107,2673.610107,65251190000,0.034342557
1/1/2018,2683.72998,2872.870117,2682.360107,2823.810059,2823.810059,76860120000,0.056178704
2/1/2018,2816.449951,2835.959961,2532.689941,2713.830078,2713.830078,79579410000,-0.038947372
3/1/2018,2715.219971,2801.899902,2585.889893,2640.870117,2640.870117,76369800000,-0.026884499
4/1/2018,2633.449951,2717.48999,2553.800049,2648.050049,2648.050049,69648590000,0.002718775
5/1/2018,2642.959961,2742.23999,2594.620117,2705.27002,2705.27002,75617280000,0.021608342
6/1/2018,2718.699951,2791.469971,2691.98999,2718.370117,2718.370117,77439710000,0.004842436
7/1/2018,2704.949951,2848.030029,2698.949951,2816.290039,2816.290039,64542170000,0.036021556
8/1/2018,2821.169922,2916.5,2796.340088,2901.52002,2901.52002,69238220000,0.030263211
9/1/2018,2896.959961,2940.909912,2864.120117,2913.97998,2913.97998,62492080000,0.004294287
10/1/2018,2926.290039,2939.860107,2603.540039,2711.73999,2711.73999,91327930000,-0.069403356
11/1/2018,2717.580078,2815.149902,2631.090088,2760.169922,2760.169922,80080110000,0.017859357
12/1/2018,2790.5,2800.179932,2346.580078,2506.850098,2506.850098,83519570000,-0.091776895
